Folder	File	Sheet	Row	Column	Value	Annotation	header1
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	SAXS	1	20	geometry	method and instrument information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	SAXS	1	21	detector	method and instrument information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	SAXS	1	22	sample-detector distance	method and instrument information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	SAXS	1	23	optics	method and instrument information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	SAXS	1	24	three pinhole camera diameters	method and instrument information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	SAXS	1	25	capillary diameter	method and instrument information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	SAXS	1	26	q range	method and instrument information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	SAXS	1	27	wavelength (nm)	method and instrument information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	SAXS	0	28	results	header0	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	SAXS	1	28	crystalline phase  (nm)	results	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	SAXS	0	29	sop	header0	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	SAXS	1	29	references to sops	sop	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	0	0	sample information	header0	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	1	0	replicate number	sample information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	1	1	"nm id code (e.g. nm-300, jrcnm01001a, …)"	sample information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	1	2	nm chemistry (core)	sample information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	1	3	cas number	sample information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	1	4	vial number	sample information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	1	5	nm supplier	sample information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	1	6	"material state  (liquid or fluid, fluid dispersion, powder)"	sample information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	1	7	use of dispersant: yes/no  (e.g. for ag nps nm-300k or nm-302)	sample information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	1	8	dispersant reference (indicate here the reference number of the vial used)	sample information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	1	9	sample name (internal reference)	sample information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	1	10	reporting organisation	sample information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	1	11	operator	sample information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	1	12	date of preparation	sample information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	1	13	date of analysis	sample information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	1	14	"module (e.g. phys-chem, in vitro tox, in vivo tox, eco tox, …)"	endpoint_assay	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	1	15	"endpoint (oecd list, and others)"	endpoint_assay	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	1	16	"assay name (conventional name of the assay, e.g. comet, …)"	endpoint_assay	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	0	17	method and instrument information	header0	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	1	17	capillary diameter	method and instrument information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	1	18	source	method and instrument information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	1	19	geometry	method and instrument information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	1	20	detector	method and instrument information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	1	21	monochromator	method and instrument information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	1	22	wavelength (nm)	method and instrument information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	1	23	2θ range	method and instrument information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	1	24	2θ step	method and instrument information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	1	25	2θ scan speed	method and instrument information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	1	26	scanning mode	method and instrument information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	0	27	results	header0	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	1	27	crystalline phase  (nm)	results	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	0	28	sop	header0	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	WAXS	1	28	references to sops	sop	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	0	0	sample information	header0	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	1	0	replicate number	sample information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	1	1	"nm id code (e.g. nm-300, jrcnm01001a, …)"	sample information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	1	2	nm chemistry (core)	sample information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	1	3	cas number	sample information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	1	4	vial number	sample information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	1	5	nm supplier	sample information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	1	6	"material state  (liquid or fluid, fluid dispersion, powder)"	sample information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	1	7	use of dispersant: yes/no  (e.g. for ag nps nm-300k or nm-302)	sample information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	1	8	dispersant reference (indicate here the reference number of the vial used)	sample information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	1	9	sample name (internal reference)	sample information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	1	10	reporting organisation	sample information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	1	11	operator	sample information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	1	12	date of preparation	sample information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	1	13	date of analysis	sample information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	1	14	"module (e.g. phys-chem, in vitro tox, in vivo tox, eco tox, …)"	endpoint_assay	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	1	15	"endpoint (oecd list, and others)"	endpoint_assay	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	1	16	"assay name (conventional name of the assay, e.g. comet, …)"	endpoint_assay	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	0	17	method and instrument information	header0	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	1	17	capillary diameter	method and instrument information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	1	18	source	method and instrument information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	1	19	geometry	method and instrument information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	1	20	detector	method and instrument information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	1	21	monochromator	method and instrument information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	1	22	wavelength (nm)	method and instrument information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	1	23	2θ range	method and instrument information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	1	24	2θ step	method and instrument information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	1	25	2θ scan speed	method and instrument information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	1	26	scanning mode	method and instrument information	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	0	27	results	header0	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	1	27	crystalline phase (nm)	results	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	0	28	sop	header0	
JRCTEMPLATES	PCHEM_CRYSTALLINEPHASE.xlsx	XRD	1	28	references to sops	sop	
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	0	0	sample information	header0	
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	1	0	replicate number	sample information	
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	1	1	"nm id code (e.g. nm-300, jrcnm01001a, …)"	sample information	
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	1	2	nm chemistry (core)	sample information	
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	1	3	cas number	sample information	
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	1	4	vial number	sample information	
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	1	5	nm supplier	sample information	
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	1	6	"material state  (liquid or fluid, fluid dispersion, powder)"	sample information	
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	1	7	use of dispersant: yes/no  (e.g. for ag nps nm-300k or nm-302)	sample information	
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	1	8	dispersant reference (indicate here the reference number of the vial used)	sample information	
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	1	9	sample name (internal reference)	sample information	
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	1	10	reporting organisation	sample information	
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	1	11	operator	sample information	
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	1	12	date of preparation	sample information	
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	1	13	date of analysis	sample information	
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	1	14	"module (e.g. phys-chem, in vitro tox, in vivo tox, eco tox, …)"	endpoint_assay	
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	1	15	"endpoint (oecd list, and others)"	endpoint_assay	
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	1	16	"assay name (conventional name of the assay, e.g. comet, …)"	endpoint_assay	
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	0	17	method and instrument information	header0	
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	1	17	sample preparation	header1	
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	2	17	equipement	method and instrument information	sample preparation
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	2	18	sample drying temperature  (°c)	method and instrument information	sample preparation
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	2	19	sample drying duration  (h)	method and instrument information	sample preparation
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	1	20	volume of calibration material  (cm3)	method and instrument information	
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	1	21	amount of powder  (g)	method and instrument information	
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	1	22	temperature  (°c)	method and instrument information	
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	1	23	he-quality	method and instrument information	
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	1	24	number cycles per sample/measurment	method and instrument information	
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	1	25	replicates for each measurements	method and instrument information	
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	0	26	results	header0	
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	1	26	density  (g/cm3)	results	
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	1	27	measurment uncertainty (sd)	results	
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	0	28	sop	header0	
JRCTEMPLATES	PCHEM_DENSITY.xlsx	density	1	28	references to sops	sop	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	0	0	sample information	header0	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	1	0	replicate number	sample information	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	1	1	"nm id code (e.g. nm-300, jrcnm01001a, …)"	sample information	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	1	2	nm chemistry (core)	sample information	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	1	3	cas number	sample information	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	1	4	vial number	sample information	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	1	5	nm supplier	sample information	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	1	6	"material state  (liquid or fluid, fluid dispersion, powder)"	sample information	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	1	7	use of dispersant: yes/no  (e.g. for ag nps nm-300k or nm-302)	sample information	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	1	8	dispersant reference (indicate here the reference number of the vial used)	sample information	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	1	9	sample name (internal reference)	sample information	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	1	10	reporting organisation	sample information	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	1	11	operator	sample information	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	1	12	date of preparation	sample information	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	1	13	date of analysis	sample information	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	1	14	"module (e.g. phys-chem, in vitro tox, in vivo tox, eco tox, …)"	endpoint_assay	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	1	15	"endpoint (oecd list, and others)"	endpoint_assay	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	1	16	"assay name (conventional name of the assay, e.g. comet, …)"	endpoint_assay	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	0	17	method and instrument information	header0	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	1	17	powder characteristics	header1	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	2	17	bulk density  (g/cm3)	method and instrument information	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	2	18	bet surface  (m2/g)	method and instrument information	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	2	19	water content  (% weight)	method and instrument information	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	1	20	drum characteristics	header1	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	2	20	volume of the drum (l)	method and instrument information	drum characteristics
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	2	21	drum diameter  (cm)	method and instrument information	drum characteristics
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	2	22	flowrate  (l/min)	method and instrument information	drum characteristics
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	2	23	rotation speed  (rpm)	method and instrument information	drum characteristics
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	1	24	air conditionning	header1	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	2	24	humidity of the incoming air  (%)	method and instrument information	air conditionning
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	2	25	temperature of the incoming air (°c)	method and instrument information	air conditionning
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	1	26	sample characteristics	header1	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	2	26	volume of the sample  (cm3)	method and instrument information	sample characteristics
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	2	27	mass of the sample  (mg)	method and instrument information	sample characteristics
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	2	28	humidity of the sample prior to the test  (%)	method and instrument information	sample characteristics
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	1	29	test informations	header1	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	2	29	duration of the vibration  (s)	method and instrument information	test informations
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	2	30	duration of the real-time measurement  (s)	method and instrument information	test informations
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	2	31	duration of the respirable sampling  (s)	method and instrument information	test informations
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	1	32	instrument (real-time and sampling)	header1	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	2	32	respirable sampler used  (ex. cyclone gk 2.69)	method and instrument information	instrument (real-time and sampling)
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	2	33	instrument used for counting  (ex. cpc 3007 tsi)	method and instrument information	instrument (real-time and sampling)
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	2	34	instrument #1 used for size distrubution  (ex. elpi)	method and instrument information	instrument (real-time and sampling)
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	2	35	instrument #2 used for size distribution  (ex. elpi)	method and instrument information	instrument (real-time and sampling)
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	2	36	other instrument #3 used	method and instrument information	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	0	37	results	header0	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	1	37	dustiness indice in respirable number (1/mg)	results	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	1	38	dustiness indice in respirable mass (mg/kg)	results	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	1	39	"number of modes on the emitted aerosol (ex. 1, 2 etc.)"	results	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	1	40	number or mass size distribution (n or m)	results	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	1	41	"size of the highest mode  (aerodynamic diameter, µm)"	results	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	1	42	"size of the 2nd mode  (aerodynamic diameter, µm)"	results	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	0	43	sop	header0	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with large drum	1	43	references to sops	sop	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with other set-up	0	0	sample information	header0	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with other set-up	1	0	replicate number	sample information	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with other set-up	1	1	"nm id code (e.g. nm-300, jrcnm01001a, …)"	sample information	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with other set-up	1	2	nm chemistry (core)	sample information	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with other set-up	1	3	cas number	sample information	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with other set-up	1	4	vial number	sample information	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with other set-up	1	5	nm supplier	sample information	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with other set-up	1	6	"material state  (liquid or fluid, fluid dispersion, powder)"	sample information	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with other set-up	1	7	use of dispersant: yes/no  (e.g. for ag nps nm-300k or nm-302)	sample information	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with other set-up	1	8	dispersant reference (indicate here the reference number of the vial used)	sample information	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with other set-up	1	9	sample name (internal reference)	sample information	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with other set-up	1	10	reporting organisation	sample information	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with other set-up	1	11	operator	sample information	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with other set-up	1	12	date of preparation	sample information	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with other set-up	1	13	date of analysis	sample information	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with other set-up	1	14	"module (e.g. phys-chem, in vitro tox, in vivo tox, eco tox, …)"	endpoint_assay	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with other set-up	1	15	"endpoint (oecd list, and others)"	endpoint_assay	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with other set-up	1	16	"assay name (conventional name of the assay, e.g. comet, …)"	endpoint_assay	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with other set-up	0	17	method and instrument information	header0	
JRCTEMPLATES	PCHEM_DUSTINESS.xlsx	Dustiness with other set-up	1	17	powder characteristics	header1	
